invoice_no,transaction_date,customer_id,description,category,order_city_cleaned,order_postal,state,region,latitude,longitude,quantity,costs,profit_per_unit,baseline_shipping_cost,hypothesis_factor,hypothesis_shipping_cost,profit_before_shipping,profit_after_baseline,profit_after_hypothesis
540520,1/9/2021 12:31,17555,UltraSound Dog Barking Deterrent,Electronics,hondo,78861-5501,TX,Central,293.474,-991.412,1,5,9.7,5,1.0,5,9.7,4.7,4.7
540524,1/9/2021 12:53,16735,Dog and Puppy Pads,Disposables,lima,45804,OH,Central,407.426,-841.052,3,5,,12.0,0.6,9.0,,,
540524,1/9/2021 12:53,16735,UltraSound Dog Barking Deterrent,Electronics,lima,45804,OH,Central,407.426,-841.052,1,5,9.7,5,1.0,5,9.7,4.7,4.7
540525,,16833,Earth Rated Dog Poop Bags,Disposables,lake oswego,97034,OR,West,454.207,-1.226.706,2,4,6.7,6.8,0.8,6.4,13.4,6.6,7.0
540529,1/9/2021 13:50,16748,Earth Rated Dog Poop Bags,Disposables,broken arrow,74011-4283,OK,Central,360.526,-957.908,4,4,6.7,12.4,0.6,9.6,26.8,14.4,17.2
540529,1/9/2021 13:50,16748,Milk-Bone MaroSnacks Dog Treats with Real Bone,Food,broken arrow,74011-4283,OK,Central,360.526,-957.908,4,6,3.7,18.6,0.6,14.4,14.8,-3.8,0.400000000000002
540530,1/9/2021 14:02,14755,Dog and Puppy Pads,Disposables,winamac,46996-8760,IN,Central,410.514,-866.031,1,5,11.7,5,1.0,5,11.7,6.7,6.7
540530,1/9/2021 14:02,14755,Earth Rated Dog Poop Bags,Disposables,winamac,46996-8760,IN,Central,410.514,-866.031,2,4,6.7,6.8,0.8,6.4,13.4,6.6,7.0
540530,1/9/2021 14:02,14755,Milk-Bone MaroSnacks Dog Treats with Real Bone,Food,winamac,46996-8760,IN,Central,410.514,-866.031,2,6,3.7,10.2,0.8,9.6,7.4,-2.8,-2.2
540531,1/9/2021 14:03,16549,Dog and Puppy Pads,Disposables,tonawanda,14150-4616,NY,East,430.207,-788.784,2,5,11.7,8.5,0.8,8.0,23.4,14.9,15.4
540532,1/9/2021 14:11,14702,UltraSound Dog Barking Deterrent,Electronics,indianapolis,46208-7708,IN,Central,397.683,-861.584,1,5,9.7,5,1.0,5,9.7,4.7,4.7
540533,1/9/2021 14:12,15005,Milk-Bone MaroSnacks Dog Treats with Real Bone,Food,chelsea,02150-2961,MA,East,423.918,-710.328,1,6,3.7,6,1.0,6,3.7,-2.3,-2.3
540537,,13565,Rechargeable Pet Nail Grinder,Grooming,pine,80470-9687,CO,Central,394.105,-1.053.322,1,5,10.5,5,1.0,5,10.5,5.5,5.5
540538,1/9/2021 14:36,17841,Earth Rated Dog Poop Bags,Disposables,great falls,22066-1101,VA,East,389.982,-772.883,1,4,6.7,4,1.0,4,6.7,2.7,2.7
540538,1/9/2021 14:36,17841,NexGard Chew for Dogs,Food,great falls,22066-1101,VA,East,389.982,-772.883,1,7,8.7,7,1.0,7,8.7,1.7,1.7
540538,1/9/2021 14:36,17841,ProBiotic Supplements for Dogs,Supplements,great falls,22066-1101,VA,East,389.982,-772.883,6,7,3.5,31.5,0.5,21.0,21.0,-10.5,0.0
540539,1/9/2021 14:42,18260,Dog and Puppy Pads,Disposables,colliers,26035,WV,East,40.367,-805.412,2,5,11.7,8.5,0.8,8.0,23.4,14.9,15.4
540539,1/9/2021 14:42,,Pet Odor Eliminator,Cleanig Supplies,,,,,,,8,4,6.14,23.6,0.4,12.8,49.12,25.52,36.32
540539,1/9/2021 14:42,18260,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,Food,colliers,26035,WV,East,40.367,-805.412,1,20,41.5,20,1.0,20,41.5,21.5,21.5
540542,1/9/2021 15:18,15107,Dog and Puppy Pads,Disposables,worcester,01605-1322,MA,East,422.626,-718.023,1,5,11.7,5,1.0,5,11.7,6.7,6.7
540545,1/9/2021 15:35,13451,Pet Grooming Brush,Grooming,rancho mirage,92270-5211,CA,West,337.633,-1.164.229,1,5,5.9,5,1.0,5,5.9,0.9,0.9
540545,1/9/2021 15:35,13451,Sheba Perfect Portions Pat Wet Cat Food,Food,rancho mirage,92270-5211,CA,West,337.633,-1.164.229,2,2.5,2.6,4.25,0.8,4.0,5.2,0.95,1.2
540545,1/9/2021 15:35,13451,UltraSound Dog Barking Deterrent,Electronics,rancho mirage,92270-5211,CA,West,337.633,-1.164.229,1,5,9.7,5,1.0,5,9.7,4.7,4.7
540546,1/9/2021 15:56,12766,Rechargeable Pet Nail Grinder,Grooming,danville,94526,CA,West,378.216,-122,1,5,10.5,5,1.0,5,10.5,5.5,5.5
540550,1/10/2021 09:11,12539,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",Disposables,fayetteville,72704-9567,AR,Central,360.626,-941.574,1,12,9.9,12,1.0,12,9.9,-2.1,-2.1
540550,1/10/2021 09:11,12539,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,Food,fayetteville,72704-9567,AR,Central,360.626,-941.574,3,20,41.5,48.0,0.6,36.0,124.5,76.5,88.5
540550,1/10/2021 09:11,12539,UltraSound Dog Barking Deterrent,Electronics,fayetteville,72704-9567,AR,Central,360.626,-941.574,1,5,9.7,5,1.0,5,9.7,4.7,4.7
540551,1/10/2021 09:43,,Earth Rated Dog Poop Bags,Disposables,,,,,,,1,4,20.26,4,1.0,4,20.26,16.26,16.26
540551,1/10/2021 09:43,,Pet Odor Eliminator,Cleanig Supplies,,,,,,,2,4,15.14,6.8,0.8,6.4,30.28,23.48,23.88
,1/10/2021 09:43,,Rechargeable Pet Nail Grinder,Grooming,,,,,,,1,5,35.82,5,1.0,5,35.82,30.82,30.82
540551,1/10/2021 09:43,,Sheba Perfect Portions Pat Wet Cat Food,Food,,,,,,,1,2.5,7.46,2.5,1.0,2.5,7.46,4.96,4.96
540551,1/10/2021 09:43,,UltraSound Dog Barking Deterrent,Electronics,,,,,,,1,5,46.12,5,1.0,5,46.12,41.12,41.12
540552,1/10/2021 09:44,16350,Dog and Puppy Pads,Disposables,hampton bays,11946-3217,NY,East,40.869,-725.176,1,5,11.7,5,1.0,5,11.7,6.7,6.7
540552,1/10/2021 09:44,16350,Milk-Bone MaroSnacks Dog Treats with Real Bone,Food,hampton bays,11946-3217,NY,East,40.869,-725.176,2,6,3.7,10.2,0.8,9.6,7.4,-2.8,-2.2
540556,1/10/2021 09:58,,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",Disposables,,,,,,,2,12,9.9,20.4,0.8,19.2,19.8,-0.599999999999998,0.599999999999998
540561,1/10/2021 10:32,13004,UltraSound Dog Barking Deterrent,Electronics,murrieta,92562-5806,CA,West,335.608,-1.172.107,1,5,9.7,5,1.0,5,9.7,4.7,4.7
540562,1/10/2021 10:35,12524,Pet Grooming Brush,Grooming,wetumpka,36093-2866,AL,East,325.437,-862.119,4,5,5.9,15.5,0.6,12.0,23.6,8.1,11.6
540568,1/10/2021 11:22,15039,Earth Rated Dog Poop Bags,Disposables,lynnfield,1940,MA,East,42.539,-710.481,2,4,6.7,6.8,0.8,6.4,13.4,6.6,7.0
540568,1/10/2021 11:22,15039,Milk-Bone MaroSnacks Dog Treats with Real Bone,Food,lynnfield,1940,MA,East,42.539,-710.481,2,6,3.7,10.2,0.8,9.6,7.4,-2.8,-2.2
540568,1/10/2021 11:22,15039,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,Food,lynnfield,1940,MA,East,42.539,-710.481,3,20,30.7,48.0,0.6,36.0,92.1,44.1,56.1
540604,1/10/2021 11:38,15326,Pet Odor Eliminator,Cleanig Supplies,lake isabella,48893,MI,Central,436.436,-849.972,3,4,6.14,9.6,0.6,7.2,18.42,8.82,11.22
540635,1/10/2021 12:03,14229,Pet Odor Eliminator,Cleanig Supplies,johns creek,30022-1004,GA,East,340.182,-841.902,2,4,6.14,6.8,0.8,6.4,12.28,5.48,5.88
540635,1/10/2021 12:03,14229,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,Food,johns creek,30022-1004,GA,East,340.182,-841.902,3,20,30.7,48.0,0.6,36.0,92.1,44.1,56.1
540640,1/10/2021 12:36,14527,NexGard Chew for Dogs,Food,homer glen,60491-8689,IL,Central,41.6,-879.381,1,7,8.7,7,1.0,7,8.7,1.7,1.7
540640,1/10/2021 12:36,14527,ProBiotic Supplements for Dogs,Supplements,homer glen,60491-8689,IL,Central,41.6,-879.381,1,7,7.7,7,1.0,7,7.7,0.7,0.7
540642,1/10/2021 13:22,12681,Earth Rated Dog Poop Bags,Disposables,atascadero,93422-6103,CA,West,354.894,-1.206.707,2,4,6.7,6.8,0.8,6.4,13.4,6.6,7.0
540642,1/10/2021 13:22,12681,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",Disposables,atascadero,93422-6103,CA,West,354.894,-1.206.707,1,12,9.9,12,1.0,12,9.9,-2.1,-2.1
540642,1/10/2021 13:22,12681,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,Food,atascadero,93422-6103,CA,West,354.894,-1.206.707,1,20,41.5,20,1.0,20,41.5,21.5,21.5
540644,1/10/2021 14:16,16303,Earth Rated Dog Poop Bags,Disposables,buffalo,14221-3113,NY,East,429.333,-78.877,5,4,6.7,15.2,0.5,10.0,33.5,18.3,23.5
540644,1/10/2021 14:16,16303,Pet Grooming Brush,Grooming,buffalo,14221-3113,NY,East,429.333,-78.877,2,5,5.9,8.5,0.8,8.0,11.8,3.3,3.8
540646,1/10/2021 14:32,,UltraSound Dog Barking Deterrent,Electronics,,,,,,,1,5,46.12,5,1.0,5,46.12,41.12,41.12
540647,1/10/2021 14:57,17406,Pet Odor Eliminator,Cleanig Supplies,smyrna,37167-2658,TN,Central,359.828,-865.186,2,4,6.14,6.8,0.8,6.4,12.28,5.48,5.88
540647,1/10/2021 14:57,17406,Sheba Perfect Portions Paté Wet Cat Food,Food,smyrna,37167-2658,TN,Central,359.828,-865.186,1,2.5,2.6,2.5,1.0,2.5,2.6,0.1,0.1
540647,1/10/2021 14:57,17406,UltraSound Dog Barking Deterrent,Electronics,smyrna,37167-2658,TN,Central,359.828,-865.186,1,5,9.7,5,1.0,5,9.7,4.7,4.7
540662,1/10/2021 15:16,13767,Pet Odor Eliminator,Cleanig Supplies,estero,33967-0513,FL,East,264.381,-818.068,6,4,6.14,18.0,0.5,12.0,36.84,18.84,24.84
540662,1/10/2021 15:16,13767,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,Food,estero,33967-0513,FL,East,264.381,-818.068,1,20,41.5,20,1.0,20,41.5,21.5,21.5
540664,1/10/2021 15:18,15044,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,Food,mashpee,2649,MA,East,416.484,-704.811,1,20,41.5,20,1.0,20,41.5,21.5,21.5
540664,1/10/2021 15:18,15044,UltraSound Dog Barking Deterrent,Electronics,mashpee,2649,MA,East,416.484,-704.811,2,5,9.7,8.5,0.8,8.0,19.4,10.9,11.4
540672,1/10/2021 15:51,15281,Rechargeable Pet Nail Grinder,Grooming,canton,48188-2580,MI,Central,423.074,-834.869,1,5,10.5,5,1.0,5,10.5,5.5,5.5
540672,1/10/2021 15:51,15281,UltraSound Dog Barking Deterrent,Electronics,canton,48188-2580,MI,Central,423.074,-834.869,1,5,9.7,5,1.0,5,9.7,4.7,4.7
540680,1/10/2021 16:24,15311,NexGard Chew for Dogs,Food,grand blanc,48439-1908,MI,Central,42.92,-83.62,1,7,8.7,7,1.0,7,8.7,1.7,1.7
540681,1/10/2021 16:25,,Earth Rated Dog Poop Bags,Disposables,,,,,,,1,4,20.26,4,1.0,4,20.26,16.26,16.26
540681,1/10/2021 16:25,,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,Disposables,,,,,,,1,9,26.46,9,1.0,9,26.46,17.46,17.46
540681,1/10/2021 16:25,,ProBiotic Supplements for Dogs,Supplements,,,,,,,1,7,39.02,7,1.0,7,39.02,32.02,32.02
540681,1/10/2021 16:25,,Sheba Perfect Portions Pat Wet Cat Food,Food,,,,,,,1,2.5,7.46,2.5,1.0,2.5,7.46,4.96,4.96
540687,1/10/2021 17:18,15867,Pet Odor Eliminator,Cleanig Supplies,malverne,11565,NY,East,40.679,-73.674,3,4,6.14,9.6,0.6,7.2,18.42,8.82,11.22
540689,1/11/2021 08:43,,Dog and Puppy Pads,Disposables,,,,,,,169,5,13.44,593.0,0.3,253.5,2271.36,1678.36,2017.86
540701,1/11/2021 09:48,15640,Dog and Puppy Pads,Disposables,chapel hill,27516-8345,NC,East,359.132,-790.558,5,5,9.3,19.0,0.5,12.5,46.5,27.5,34.0
540701,1/11/2021 09:48,15640,Pet Odor Eliminator,Cleanig Supplies,chapel hill,27516-8345,NC,East,359.132,-790.558,27,4,4.7,76.8,0.3,32.4,126.9,50.1,94.5
,1/11/2021 09:58,13491,ProBiotic Supplements for Dogs,Supplements,castle rock,80108,CO,Central,393.727,-1.048.584,1,7,7.7,7,1.0,7,7.7,0.7,0.7
540704,1/11/2021 10:04,17742,Dog and Puppy Pads,Disposables,salt lake city,84106,UT,West,40.767,-1.118.904,4,5,11.7,15.5,0.6,12.0,46.8,31.3,34.8
540704,1/11/2021 10:04,17742,Pet Odor Eliminator,Cleanig Supplies,salt lake city,84106,UT,West,40.767,-1.118.904,2,4,6.14,6.8,0.8,6.4,12.28,5.48,5.88
540750,1/11/2021 10:26,16351,Milk-Bone MaroSnacks Dog Treats with Real Bone,Food,harrison,10528-1706,NY,East,40.969,-737.126,2,6,3.7,10.2,0.8,9.6,7.4,-2.8,-2.2
540750,1/11/2021 10:26,16351,Rechargeable Pet Nail Grinder,Grooming,harrison,10528-1706,NY,East,40.969,-737.126,1,5,10.5,5,1.0,5,10.5,5.5,5.5
540777,1/11/2021 11:15,13144,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,Food,saint helena,94574-1046,CA,West,385.052,-122.47,1,20,41.5,20,1.0,20,41.5,21.5,21.5
540779,1/11/2021 11:18,15346,UltraSound Dog Barking Deterrent,Electronics,ossineke,49766-9707,MI,Central,449.022,-834.425,1,5,9.7,5,1.0,5,9.7,4.7,4.7
540798,1/11/2021 12:11,17365,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",Disposables,kingston,37763-4858,TN,Central,358.809,-845.085,1,12,9.9,12,1.0,12,9.9,-2.1,-2.1
540800,1/11/2021 12:20,13798,Dog and Puppy Pads,Disposables,groveland,34736-3626,FL,East,285.581,-818.512,6,5,9.3,22.5,0.5,15.0,55.8,33.3,40.8
540801,,12540,Canned Cat Food,Food,hot springs,71901-9600,AR,Central,345.038,-930.552,2,9,10.0,15.3,0.8,14.4,20.0,4.7,5.6
540801,1/11/2021 12:25,12540,Pet Odor Eliminator,Cleanig Supplies,hot springs,71901-9600,AR,Central,345.038,-930.552,7,4,6.14,20.8,0.5,14.0,42.98,22.18,28.98
540801,1/11/2021 12:25,12540,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,Food,hot springs,71901-9600,AR,Central,345.038,-930.552,3,20,30.7,48.0,0.6,36.0,92.1,44.1,56.1
540802,1/11/2021 12:29,15189,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,Food,frederick,21702-1100,MD,East,394.144,-774.106,3,20,30.7,48.0,0.6,36.0,92.1,44.1,56.1
540803,1/11/2021 12:30,14669,NexGard Chew for Dogs,Food,columbia city,46725-9023,IN,Central,411.573,-854.883,1,7,8.7,7,1.0,7,8.7,1.7,1.7
540803,1/11/2021 12:30,14669,Rechargeable Pet Nail Grinder,Grooming,columbia city,46725-9023,IN,Central,411.573,-854.883,1,5,10.5,5,1.0,5,10.5,5.5,5.5
540813,1/11/2021 12:41,14669,Dog and Puppy Pads,Disposables,columbia city,46725-9023,IN,Central,411.573,-854.883,1,5,11.7,5,1.0,5,11.7,6.7,6.7
540813,1/11/2021 12:41,14669,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",Disposables,columbia city,46725-9023,IN,Central,411.573,-854.883,1,12,9.9,12,1.0,12,9.9,-2.1,-2.1
540816,1/11/2021 12:55,15518,Canned Cat Food,Food,kansas city,64114-2155,MO,Central,390.845,-94.563,1,9,10.5,9,1.0,9,10.5,1.5,1.5
540816,1/11/2021 12:55,15518,Pet Grooming Brush,Grooming,kansas city,64114-2155,MO,Central,390.845,-94.563,2,5,5.9,8.5,0.8,8.0,11.8,3.3,3.8
540815,,15749,Dog and Puppy Pads,Disposables,waxhaw,28173-6992,NC,East,349.246,-807.434,322,5,9.3,1128.5,0.3,483.0,2994.6,1866.1,2511.6
540817,1/11/2021 12:56,14209,Dog and Puppy Pads,Disposables,conyers,30094-4154,GA,East,336.676,-840.177,6,5,9.3,22.5,0.5,15.0,55.8,33.3,40.8
540817,1/11/2021 12:56,14209,NexGard Chew for Dogs,Food,conyers,30094-4154,GA,East,336.676,-840.177,1,7,8.7,7,1.0,7,8.7,1.7,1.7
540821,1/11/2021 13:16,,Pet Grooming Brush,Grooming,,,,,,,1,5,21.26,5,1.0,5,21.26,16.26,16.26
540821,1/11/2021 13:16,,Pet Odor Eliminator,Cleanig Supplies,,,,,,,2,4,15.14,6.8,0.8,6.4,30.28,23.48,23.88
540821,,,Rechargeable Pet Nail Grinder,Grooming,,,,,,,1,5,35.82,5,1.0,5,35.82,30.82,30.82
,1/11/2021 13:16,,Sheba Perfect Portions Paté Wet Cat Food,Food,,,,,,,1,2.5,7.46,2.5,1.0,2.5,7.46,4.96,4.96
540824,1/11/2021 13:31,12728,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,Food,chino,91708-8848,CA,West,340.134,-1.176.901,1,20,41.5,20,1.0,20,41.5,21.5,21.5
540826,1/11/2021 14:00,13102,Canned Cat Food,Food,rancho cucamonga,91730-3276,CA,West,341.033,-1.175.752,2,9,10.5,15.3,0.8,14.4,21.0,5.7,6.6
540826,1/11/2021 14:00,13102,Dog and Puppy Pads,Disposables,rancho cucamonga,91730-3276,CA,West,341.033,-1.175.752,2,5,11.7,8.5,0.8,8.0,23.4,14.9,15.4
540827,1/11/2021 14:15,17569,Pet Odor Eliminator,Cleanig Supplies,houston,77036-5940,TX,Central,297.589,-953.677,4,4,6.14,12.4,0.6,9.6,24.56,12.16,14.96
540828,1/11/2021 14:36,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,Food,,,,,,,1,20,117.94,20,1.0,20,117.94,97.94,97.94
,1/11/2021 14:42,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,Food,,,,,,,1,20,-35.0,20,1.0,20,-35.0,-55.0,-55.0
540832,1/11/2021 14:42,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,Food,,,,,,,3,20,114.76,48.0,0.6,36.0,344.28,296.28,308.28
540834,1/11/2021 14:50,14733,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",Disposables,richmond,47374-1221,IN,Central,398.287,-848.899,1,12,9.9,12,1.0,12,9.9,-2.1,-2.1
540834,1/11/2021 14:50,14733,NexGard Chew for Dogs,Food,richmond,47374-1221,IN,Central,398.287,-848.899,2,7,3.3,11.9,0.8,11.2,6.6,-5.3,-4.6
540834,1/11/2021 14:50,14733,UltraSound Dog Barking Deterrent,Electronics,richmond,47374-1221,IN,Central,398.287,-848.899,4,5,5.5,15.5,0.6,12.0,22.0,6.5,10.0
540835,1/11/2021 15:00,12724,Pet Grooming Brush,Grooming,chatsworth,91311-3911,CA,West,342.596,-1.186.023,2,5,5.9,8.5,0.8,8.0,11.8,3.3,3.8
540836,1/11/2021 15:01,,Sheba Perfect Portions Pat Wet Cat Food,Food,,,,,,,3,2.5,2.6,6.0,0.6,4.5,7.8,1.8,3.3
540838,1/11/2021 15:13,13862,Rechargeable Pet Nail Grinder,Grooming,maitland,32751,FL,East,286.275,-813.656,2,5,7.5,8.5,0.8,8.0,15.0,6.5,7.0
540840,,,Pet Odor Eliminator,Cleanig Supplies,,,,,,,2,4,6.14,6.8,0.8,6.4,12.28,5.48,5.88
540840,,16235,UltraSound Dog Barking Deterrent,Electronics,bayshore,11706,NY,East,407.251,-732.454,1,5,9.7,5,1.0,5,9.7,4.7,4.7
540839,1/11/2021 15:42,16791,Dog and Puppy Pads,Disposables,alsea,97324-9717,OR,West,443.815,-1.235.965,1,5,11.7,5,1.0,5,11.7,6.7,6.7
540839,1/11/2021 15:42,16791,Pet Odor Eliminator,Cleanig Supplies,alsea,97324-9717,OR,West,443.815,-1.235.965,2,4,6.14,6.8,0.8,6.4,12.28,5.48,5.88
540839,1/11/2021 15:42,16791,Rechargeable Pet Nail Grinder,Grooming,alsea,97324-9717,OR,West,443.815,-1.235.965,1,5,10.5,5,1.0,5,10.5,5.5,5.5
540839,1/11/2021 15:42,16791,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,Food,alsea,97324-9717,OR,West,443.815,-1.235.965,1,20,41.5,20,1.0,20,41.5,21.5,21.5
540848,1/12/2021 09:26,,Dog and Puppy Pads,Disposables,,,,,,,1,5,29.46,5,1.0,5,29.46,24.46,24.46
540848,1/12/2021 09:26,,Earth Rated Dog Poop Bags,Disposables,,,,,,,1,4,20.26,4,1.0,4,20.26,16.26,16.26
540848,,,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,Disposables,,,,,,,1,9,26.46,9,1.0,9,26.46,17.46,17.46
540848,1/12/2021 09:26,,Milk-Bone MaroSnacks Dog Treats with Real Bone,Food,,,,,,,1,6,17.26,6,1.0,6,17.26,11.26,11.26
540848,1/12/2021 09:26,,ProBiotic Supplements for Dogs,Supplements,,,,,,,1,7,39.02,7,1.0,7,39.02,32.02,32.02
540848,1/12/2021 09:26,,Sheba Perfect Portions Pat Wet Cat Food,Food,,,,,,,1,2.5,7.46,2.5,1.0,2.5,7.46,4.96,4.96
,1/12/2021 09:33,14270,Indoor Pet Camera,Electronics,perry,31069-3740,GA,East,324.587,-83.732,1,7,-0.3,7,1.0,7,-0.3,-7.3,-7.3
540849,1/12/2021 09:33,14270,Rechargeable Pet Nail Grinder,Grooming,perry,31069-3740,GA,East,324.587,-83.732,1,5,10.5,5,1.0,5,10.5,5.5,5.5
540849,1/12/2021 09:33,14270,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,Food,perry,31069-3740,GA,East,324.587,-83.732,1,20,41.5,20,1.0,20,41.5,21.5,21.5
540849,1/12/2021 09:33,14270,UltraSound Dog Barking Deterrent,Electronics,perry,31069-3740,GA,East,324.587,-83.732,1,5,9.7,5,1.0,5,9.7,4.7,4.7
540859,1/12/2021 10:58,17965,Canned Cat Food,Food,battle ground,98604-6439,WA,West,457.814,-1.225.337,1,9,10.5,9,1.0,9,10.5,1.5,1.5
540859,1/12/2021 10:58,17965,Dog and Puppy Pads,Disposables,battle ground,98604-6439,WA,West,457.814,-1.225.337,1,5,11.7,5,1.0,5,11.7,6.7,6.7
540862,1/12/2021 11:18,,Dog and Puppy Pads,Disposables,,,,,,,6,5,9.3,22.5,0.5,15.0,55.8,33.3,40.8
540907,1/12/2021 11:52,13488,Dog and Puppy Pads,Disposables,carbondale,81623-3122,CO,Central,394.022,-1.072.112,2,5,11.7,8.5,0.8,8.0,23.4,14.9,15.4
540907,1/12/2021 11:52,13488,Rechargeable Pet Nail Grinder,Grooming,carbondale,81623-3122,CO,Central,394.022,-1.072.112,1,5,10.5,5,1.0,5,10.5,5.5,5.5
540907,,13488,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,Food,carbondale,81623-3122,CO,Central,394.022,-1.072.112,1,20,41.5,20,1.0,20,41.5,21.5,21.5
540907,1/12/2021 11:52,13488,UltraSound Dog Barking Deterrent,Electronics,carbondale,81623-3122,CO,Central,394.022,-1.072.112,1,5,9.7,5,1.0,5,9.7,4.7,4.7
540915,1/12/2021 12:00,13267,NexGard Chew for Dogs,Food,san ramon,94583-6002,CA,West,377.799,-121.978,1,7,8.7,7,1.0,7,8.7,1.7,1.7
540915,1/12/2021 12:00,13267,Pet Odor Eliminator,Cleanig Supplies,san ramon,94583-6002,CA,West,377.799,-121.978,3,4,6.14,9.6,0.6,7.2,18.42,8.82,11.22
540915,1/12/2021 12:00,13267,ProBiotic Supplements for Dogs,Supplements,san ramon,94583-6002,CA,West,377.799,-121.978,2,7,7.7,11.9,0.8,11.2,15.4,3.5,4.2
540943,1/12/2021 12:31,17841,Dog and Puppy Pads,Disposables,great falls,22066-1101,VA,East,389.982,-772.883,1,5,11.7,5,1.0,5,11.7,6.7,6.7
540943,1/12/2021 12:31,17841,NexGard Chew for Dogs,Food,great falls,22066-1101,VA,East,389.982,-772.883,1,7,8.7,7,1.0,7,8.7,1.7,1.7
540943,1/12/2021 12:31,17841,ProBiotic Supplements for Dogs,Supplements,great falls,22066-1101,VA,East,389.982,-772.883,1,7,7.7,7,1.0,7,7.7,0.7,0.7
540946,1/12/2021 12:43,12359,NexGard Chew for Dogs,Food,guilford,06437-3245,CT,East,41.289,-726.818,2,7,3.3,11.9,0.8,11.2,6.6,-5.3,-4.6
540946,1/12/2021 12:43,12359,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,Food,guilford,06437-3245,CT,East,41.289,-726.818,1,20,41.5,20,1.0,20,41.5,21.5,21.5
540946,1/12/2021 12:43,12359,UltraSound Dog Barking Deterrent,Electronics,guilford,06437-3245,CT,East,41.289,-726.818,1,5,9.7,5,1.0,5,9.7,4.7,4.7
,1/12/2021 13:10,13113,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",Disposables,redondo beach,90277-3709,CA,West,338.456,-1.183.887,3,12,9.9,28.8,0.6,21.6,29.7,0.900000000000006,8.10000000000001
540951,1/12/2021 13:10,13113,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,Food,redondo beach,90277-3709,CA,West,338.456,-1.183.887,3,20,30.7,48.0,0.6,36.0,92.1,44.1,56.1
540951,1/12/2021 13:10,13113,UltraSound Dog Barking Deterrent,Electronics,redondo beach,90277-3709,CA,West,338.456,-1.183.887,1,5,9.7,5,1.0,5,9.7,4.7,4.7
540953,1/12/2021 13:16,14587,Dog and Puppy Pads,Disposables,river grove,60171-1614,IL,Central,419.259,-878.359,1,5,11.7,5,1.0,5,11.7,6.7,6.7
540953,1/12/2021 13:16,14587,NexGard Chew for Dogs,Food,river grove,60171-1614,IL,Central,419.259,-878.359,1,7,8.7,7,1.0,7,8.7,1.7,1.7
,1/12/2021 13:27,14715,Dog and Puppy Pads,Disposables,kokomo,46902-2024,IN,Central,404.864,-861.336,1,5,11.7,5,1.0,5,11.7,6.7,6.7
540955,1/12/2021 13:27,14715,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",Disposables,kokomo,46902-2024,IN,Central,404.864,-861.336,1,12,9.9,12,1.0,12,9.9,-2.1,-2.1
,1/12/2021 13:30,15311,NexGard Chew for Dogs,Food,grand blanc,48439-1908,MI,Central,42.92,-83.62,1,7,8.7,7,1.0,7,8.7,1.7,1.7
540957,1/12/2021 13:30,15311,Pet Grooming Brush,Grooming,grand blanc,48439-1908,MI,Central,42.92,-83.62,1,5,5.9,5,1.0,5,5.9,0.9,0.9
540968,1/12/2021 13:40,,Dog and Puppy Pads,Disposables,,,,,,,1,5,11.7,5,1.0,5,11.7,6.7,6.7
540975,1/12/2021 14:57,14040,Sheba Perfect Portions Pat Wet Cat Food,Food,spring hill,34606-7230,FL,East,284.635,-825.364,2,2.5,2.6,4.25,0.8,4.0,5.2,0.95,1.2
540975,1/12/2021 14:57,14040,UltraSound Dog Barking Deterrent,Electronics,spring hill,34606-7230,FL,East,284.635,-825.364,1,5,9.7,5,1.0,5,9.7,4.7,4.7
540977,,,Dog and Puppy Pads,Disposables,,,,,,,1,5,29.46,5,1.0,5,29.46,24.46,24.46
